-1,04188324562505
0,842915735812893
-1,23406993426584
2,14919563004856
0,374236432878796
0,615942677438163
1,00853742994367
-0,554176928571853
-1,10497021585151
1,48181254967519
0,412564502205986
1,99684958578979
0,119186651804679
0,70944079949868
1,53791023026588
1,87404057226941
-0,465764734912999
0,395705299036766
0,267454286138652
-1,4947177496609
0,0245828222525421
1,2024612349561
-0,634575837225391
1,57524713794022
-0,937457297336941
0,490049312713275
-1,11148824955454
-0,370489850664628
0,69647153042404
0,960868730701213
0,599215091311067
0,809600980273711
0,203739493068136
1,50268297002812
-0,901633103575938
0,296538335913562
-1,39042456031601
1,50407972131125
1,38525137158265
-0,330047743545563
0,0580110714414947
0,222651047170406
2,00494578395867
0,190015173556686
1,19083985885005
0,390288550818725
-0,00942472866335281
0,240519101371562
-2,42245347087685
-0,885882151305865
-0,7839207698558
1,43788330218037
1,03682068313094
0,749565528430273
-0,629302333047857
-0,251643615528242
1,02854520206989
1,98604863007799
1,00883571689115
-0,238466642297998
1,49855739641793
-1,0292211539929
0,906680927551477
1,21297934433522
-0,0738459954109376
0,442358866204518
0,176896834585327
-1,2292126230426
-1,29076248270129
0,604740997623687
-1,59275342170928
0,499233580269013
-1,96243065532315
-0,269401538700761
-1,18791373926779
1,10584166837514
-0,560673126004615
-0,823852055891561
0,0637777019910025
-1,44272935840856
-0,583538298827835
0,839765963819968
1,08368207461586
-0,600786253866378
-1,05498912224896
0,90353672894002
-0,555755346694817
0,454145433878895
-1,03979694042644
0,871327987490394
-1,14395518817349
0,105514409494119
-0,0389994357993129
1,77515527725031
1,2832555718219
-0,442099649458147
-0,296140701143295
-0,715847342277302
-1,21432695494263
0,873478962548598
0,470300393808126
-1,25050409739712
0,541309746892133
1,23435786747079
-1,60557159837533
-2,24358652002588
0,353253315481678
1,74115964166668
0,9037583123184
1,0477482002879
-0,0881409133350444
-1,41897226660353
0,721982088476671
0,377120118788683
0,164764158376721
-0,629847964336645
-0,5076484363362
-1,16770699953
-0,656705393388833
0,298751014841173
0,669841819600622
0,516907835731077
0,0467021712783034
1,27883223414922
-0,634115348591365
-0,0449581627957441
0,0402336465268147
1,41997842455392
-0,846433813794385
0,508806540653445
-1,53982754485126
-0,478499843146843
-2,1915716919804
0,725438542031458
-0,404516681693902
-0,392189903780541
-0,471224576704595
-0,53906378703453
-0,107927553963614
-0,792897921276513
0,943260068516098
-0,0282738085302494
0,128328705755074
1,71428627667138
0,372498544394213
0,269976255573226
0,841842943812421
-0,407298935215651
-0,287416286850645
-0,603754978022134
-0,939858065456415
-0,313436809575742
-0,552084015554141
1,2661375366647
-1,74894970905756
-1,34389368322385
-0,348849153289362
-0,389183233581187
1,01520419664514
0,387679525145387
-0,146119446718646
-0,269170776639204
0,752838443321414
-0,112527061677902
0,355075911265956
-0,51063459328264
-0,0448392876066722
0,0653328552187792
0,160939782378477
1,43911047834214
0,203642194777432
-0,488486544916709
-1,98268114304106
1,79617572683835
0,329782889407609
0,726243606148491
1,03108720475529
0,0534250601271932
-0,535812663116188
0,191231899726515
-0,119154548071413
0,751060116812103
-1,54174290571035
-0,505480266625929
0,947465973469999
-0,366898464864243
-2,31247987040778
2,50745930720591
-0,0736708116160714
0,966839108246543
0,038762176728493
-0,00405574907456331
0,353475327261268
-2,12550629698141
-0,039664101732939
-0,524069232824938
-0,565436933766011
1,33014450047342
-0,834507930612358
-0,69519908968733
-0,849348789478813
-0,527274632229985
0,344025534702977
2,06675680577481
-0,0615733540589835
-0,167135667896152
0,359100971211546
0,157246891238015
-0,454848330788715
0,857076016248924
-1,00462622367365
1,04800322984151
-0,665286094768864
-0,0704723070262826
1,79752635091079
