2,54262871594265
-0,873105845741534
0,655812819982621
0,166118939613015
-0,572994099423367
-0,559790742707745
-0,868665151405905
0,313155847974176
0,516880297323846
-0,420028052670661
-1,08380114677319
-1,24631845063423
1,45549854130775
1,92623941443841
0,0027693650520337
1,36828181288009
0,0177292797786773
-1,22986475981153
-1,06772906520917
-1,22896595802734
-0,128399251234306
1,27093164879579
0,581508888614337
-0,295071189678206
-0,588419941647231
-1,06471259263786
-0,15114256344731
1,50243755756191
0,161157586579039
0,869176212707714
-0,117728833934227
-0,475027807884683
-1,2855410943202
0,320705397493341
-0,75294825738658
0,0496811372384028
0,739588295869187
0,318074210517475
0,535509575239033
0,546824720026174
0,0200813404188296
1,08637982018437
0,0645568177920705
-1,11115275010004
1,09838122909481
-0,0155318841589248
-1,99291114788203
-0,174483312867774
-0,249932520344384
-0,521438151669317
0,513554698907504
1,22760729482926
1,21902966124614
0,253942717590867
-0,39994273082045
-1,30782519218895
-0,557665646709987
-2,15947997801268
0,171364865796779
-0,164406263095438
-0,801638336990117
-1,95914057686665
-0,895333010738982
-0,87422837824658
-0,865415316182902
-1,32456887104268
1,68766102534269
0,253024548240735
-0,2532491278808
0,374905376753183
0,11527988174923
-1,40119191874852
-0,971951171217772
0,772774578179257
-1,46243358035888
-0,73127675275114
0,102147319739971
-0,978336552124658
-0,353788084083432
1,37446574252343
-1,20063910582347
2,03155921370682
-1,97906326292709
-0,93008983592171
1,32233159367346
-0,734157442450929
-0,319894494333557
0,80598055416629
-0,582647035016691
-0,984994689414001
-0,414535834729844
0,00212816056381005
1,15063347930481
1,93417500298004
-0,992768044639915
-1,49199729903741
0,494967523999798
0,425430849523731
0,142827545229575
-2,40844865974352
-0,0136403499074947
-2,58362011183473
1,29354605875826
-0,498060903678081
-1,80774957829716
-1,74759216672819
-0,842283491186503
-0,449622219344052
-0,608052372738076
1,06953096922913
0,489987379717891
-1,15436519555107
-2,48979898740646
1,08964719209966
-0,234725248758404
0,0299051148736375
-1,68178775069042
1,4290006631942
1,17388299140372
-0,3066943554201
-0,579738495854985
1,00089091078236
-0,330110464335731
1,13561792717291
-1,03188829757927
-0,65160877098634
-0,719970391689909
1,49305840091011
-0,048726574042309
0,622707159017179
1,84934514877994
-0,819872194210391
0,0491893340849893
-0,946936642625678
-0,054940316904167
-0,791690962126394
0,773495347683663
0,289373037046738
0,0253887380944045
0,0205574778482451
0,895496620984942
0,872760250452641
0,478717015129644
-1,26253658468435
1,25196684988663
-0,42908544717299
-2,03753602363124
-0,623118310270754
-0,528386868865978
0,591037009541631
0,576638127923479
-0,62022211053136
-0,587715822168049
0,633359816453542
-2,57823360155628
-0,815447590466404
-0,788861478333658
-0,887319894647954
1,3073635983006
-1,26956789381771
0,999178882813958
0,533294354614965
0,129367082297507
0,116576410266194
0,907400686294287
-0,48972300509751
-1,20838704795755
-0,215725541688178
-0,303706980796149
-0,177192148594416
-0,629152662286679
-0,319332131887914
0,971153833419006
-0,488717467327669
0,0152871796998141
-1,4359657185373
0,520870670918135
1,16600222124039
-0,333496746078674
0,353214628354284
0,41741070610515
0,840834788294605
-0,370140083311411
-0,351052201037173
-1,03684851098468
-0,958162757525512
-1,77114271841489
-1,79548069250355
0,398695582947801
-1,09192246785434
1,39581697145944
0,744740583966644
-0,396215440461268
-0,538358163536103
-0,266664631056354
0,159665468124767
-0,232538324398452
0,566333345135257
-0,573095315649991
-2,68003077733764
