0,594657261667148
0,0698597929765761
1,58716492242513
0,358376430514443
0,713506459125087
0,0864869836189257
-0,208564564682806
1,17844636327515
-0,278765858746491
-0,258771448050985
1,90207604919657
1,85327126125492
0,600863126386359
-0,85400397649687
-0,439611460752605
-0,619860421689162
0,0553280608986162
0,932724946147168
-0,629682985893303
1,32901075218292
0,741522584455796
-1,03223355302226
-1,3934634529955
-0,895610510788677
-0,414581150475228
0,460147311659599
-0,776773193747165
0,415109021316799
-0,898695005522433
-1,90487491474714
-1,43204697427901
-0,0907120816832006
-0,19174389224115
-1,79246073858461
0,499457529512912
0,53845251516367
0,731446627868082
-1,55890216844105
-1,06322675201261
0,142610234274813
0,746543888350271
-1,93690979105277
-1,60441180346739
0,13369495940101
-0,433855334964512
1,15613317403762
0,0147796408342105
-0,618604847052416
0,352613656945811
0,878750234785838
-0,716714099848976
-1,48067612363057
0,392498138077789
-1,25279351615011
0,802288198751532
0,333958319078181
1,36124762956111
-0,81406307770594
0,292048833934613
-0,402526858915821
-0,876693300845425
-1,57995536857283
-1,04238030130155
-0,477998673207125
0,0433690063857339
1,6801080939733
0,525374890084088
0,165781019332717
-0,159991861861196
-0,799912211392034
-1,00892558461471
-0,610994203766339
-1,12052257923434
0,81509776591095
-1,7002922132147
0,380836087922024
-0,942021985976967
1,09811403979459
-1,91636802019382
-0,73530055104536
1,13037497044093
-0,330102928136522
-0,569475665022375
1,57204721568713
-1,5020101310229
-0,139214285714185
0,9646022077485
-0,616509175215153
-0,46869889668594
1,20349583784281
1,01495828666489
1,11329637007476
-1,05251966512414
0,243565998153559
-0,383152934901022
-0,954290681497329
0,75396086450385
0,0563136828394217
-1,13177524932277
0,802415482607864
-1,49181146942629
1,09875742257515
-1,15315683565715
-1,34844653045221
-0,448985852044535
0,0757256858403457
-1,27088450932451
0,249127946910042
-0,69347407887386
0,0146291796186144
-1,50731435860848
0,602418997139865
-0,23052849445051
-1,47485361316933
-0,345608183343712
1,27611930914043
-1,60828734171031
-0,709969286206165
0,780809046598529
0,809933924027688
2,19090390633368
1,47806253166779
-1,91084034783339
-0,830632766164203
1,29894887343931
2,00599472318124
-0,567729532983029
-1,32693526815946
1,16210516689443
-1,22285845699853
0,959462592359381
-0,696008365459743
-1,33260600191197
-1,50333711295544
0,864344465483139
-0,636091404425023
-0,225655261997904
1,37716982298399
2,20469553126241
-0,695013312015224
0,139394634002538
1,10390754281725
1,45902144604317
-1,55103150454863
0,835125167777353
-0,804000939616933
-0,264391007490637
1,80485518500435
0,354711760466319
0,933455773132599
0,889801063989196
1,60285258647187
0,943063813700837
0,0253809276155108
-0,427977541195218
0,728189905047506
-0,313408440124898
-0,137339618120967
-1,39510368015389
1,25401766097826
1,63000517693814
-0,576273071382321
-0,53552000482358
-0,270804986018131
0,608487321812888
-0,413751355099377
-2,09625611039636
1,25210657401574
-1,01680662949421
-0,567133062317564
-0,605411071612225
1,10388559852908
0,349853802169605
-0,586459257913036
-0,248166015487241
-0,0536039350803952
0,329648856227124
-0,878555566947234
-0,198848726786137
1,81080123959612
0,132919081082996
-0,127048068739031
-0,964675044158788
0,483360369449184
2,09193370216151
0,121414511986736
-0,625487052661128
-0,891500660633437
0,797563075925019
-0,626862815873168
0,306298220207121
-0,855357039186804
-0,885245375747441
1,08522428622713
-0,475268551369788
0,605392711984642
0,333635489611717
-1,11633139388465
1,46577396079235
-0,362904004921627
-0,0569186583426395
0,0564931249509062
-0,779061263789917
-1,03790519388295
-0,117221389020431
-1,2944001673229
-0,535318929951322
0,142395638927071
0,110913852747024
0,09841456175708
0,1311134002782
0,705026035991043
0,157260958178556
-0,661683875444199
1,94203705011962
1,14728105121631
0,218417107694976
-0,548581021627681
0,94762973997166
-1,80006632711741
-1,97366832055788
2,81318912972379
1,06732908406636
0,654332432269274
-1,05600143738836
1,01799762203265
-0,897097063202921
1,07834347667095
-1,35259366517542
0,13965226110986
-1,93042525645831
0,900808844669168
-1,30169654931021
-0,844202228283605
0,0226256349229388
-0,87888641929202
1,40167745361183
-1,33951773463726
