0,273366579917882
-0,357949704346907
-1,40896997476949
-0,520708409309164
-0,478457934442994
1,07134074778388
-0,731595806852038
0,687621353391976
-0,215605526220842
0,945457637547093
0,142258942981716
-0,786935426349141
0,395817722189563
0,657990808757611
1,42409166716114
-1,08221578715793
-1,4531317937497
0,39635464581295
-1,5162922750734
-0,608645736573118
-0,41468950283576
-1,05584200621694
-0,479238309158097
-0,342629391293699
-0,04082112787951
-1,44926410993922
0,728423267349374
0,48382013937728
0,669283773248604
1,07654277548005
-0,907557119614945
-0,0905775447685145
2,71367797167224
0,853881405509158
0,19029485920862
0,667087207704437
0,982981868530396
0,394548879286188
0,0538581886721319
0,318115650133497
0,629257646701839
0,774619856311445
-0,0557990849596349
-1,51380345512989
0,646668732060819
0,216833798818111
2,32296139842322
-2,29619639614931
0,163415497375592
0,543076189677967
-0,131607989079538
-1,54638715181516
-0,0796595705883352
-1,2678813752429
0,20428814446933
2,08465393824148
-0,166857980893397
-1,10188167883069
-0,178296273768647
-0,175804349829132
-0,17748130873414
-0,507573466133555
-1,01372313564335
-0,326319131645954
-0,675720990600182
0,430410507030236
-0,770955754061921
-1,57636150633615
-0,0277042339533228
-0,727604513345134
-0,492445241808284
0,135035183831137
-0,504889595279372
0,059712962493676
-0,807876310288588
0,746513024708104
0,00456920385895269
-0,256219826059481
0,53063572669644
0,152645329110133
1,31483877950471
-0,442244914963318
0,0927130268032892
0,582931215056013
-0,00345267853846824
-0,5132352551268
0,269464726099866
0,145834485620166
-0,307289242337083
0,193848195725719
0,637787536048116
-0,585579821292151
0,247929459031967
0,283812723989516
-0,358114109681908
0,486378955769054
-0,257606168980995
-1,23156407008097
0,0435518310370689
0,268588352146472
0,0526670472176608
0,636306365110102
0,581942543330208
0,158899205692114
0,0166717885565764
0,276775274683739
-0,29676544979869
-0,704823283847019
-0,0997494806233236
0,743303952688026
0,494344145205059
-0,743451161956704
2,24292249050304
-1,6016590214295
-0,320099966362017
-2,0262369731466
-0,554341158727177
0,817769412103335
0,0321984060378761
-0,541263558056006
0,363019022360975
0,946384961099564
-0,666399263925619
-1,25361902085734
0,425298279043887
0,848052019751562
-0,213443739687129
-0,214791706708537
-0,986824137149891
-0,549336343533674
-0,179669999610672
0,180863649686987
-0,729198129916199
0,500753894043572
-0,158485126222612
-2,36176815716145
1,1983299337576
1,01654721380646
0,752677285258962
-1,04003267598892
-0,485050401204202
0,793875502028024
-0,517214636050908
0,427976923373009
0,497953720007824
0,799214720443609
0,0303445756094131
0,700250167673401
0,737562868855769
-1,23879798272192
1,80659084905139
-0,880788415585541
-0,542101157557575
-0,268290570376751
-1,91671074062132
-0,905881424738484
-0,046707369850545
-0,331000017936059
0,0125237624982401
-0,506576665944559
0,468161278778678
1,5166135561029
0,0437571794850433
0,124750810119577
-0,876780467307712
-0,398819877860051
0,497564439296974
0,732211526833011
-0,00120116906337231
1,79163299327313
0,163973475146385
-0,134138506810496
1,27200057685469
-0,281155744476034
-0,75202807890916
-0,306514493175564
1,0659258454074
0,592946659368543
-0,462598381312865
-0,513472808924756
0,499132365449288
-1,28141297435898
0,0803168675921891
0,589757872980566
0,360384471809613
-0,194650497979747
-0,283849626481508
-1,50431648499429
1,70282607539409
1,10412756230351
1,60216023804514
0,712429203496208
0,716068772605984
0,118896492268081
-1,0331978807456
-0,539004153911986
-0,666453462184179
1,22010188510926
-0,927892943466902
0,242310224459597
1,18915855161899
-0,548274476705414
1,27833614530725
0,174761728509644
-0,444696842556453
-0,0729456284850283
-2,00640830876803
0,259120811507237
-1,3485504219298
0,10021780658131
0,390019855242658
-1,01132234328494
0,731356458595081
0,367460160416914
-2,11147847132047
-0,127427449336395
-0,606694578759551
0,322142836334066
1,33214136536586
-0,399870269679248
-2,90304703726445
2,13718358291391
-1,00710825639519
-0,93832996748273
-1,9202469256631
0,866372859156696
0,0526257436475009
-0,469088451891232
0,322392860620933
0,433568666108459
1,6366250453819
-0,352852031845512
0,919171258379213
0,429630877553315
0,0952478807838446
-0,395839133249463
0,243350991968315
0,532082663856895
-0,378687729315839
-0,0018654564904254
-0,39760451986791
-0,17292545705418
-0,03903897639279
-0,0653249838183247
0,963776017502741
0,716900771066505
1,78907773955249
1,57771529223158
0,157710291855201
-1,18998550172775
-1,51211294742472
0,98140033003294
0,186230198973616
-1,14410667639766
0,0610909330734162
0,197349973237864
-1,457638442887
-1,24871837259367
-2,36846382237994
0,266521064899279
-1,07575041691722
1,66082056763123
-1,0452368269971
-1,46110102826312
0,0333129314093343
1,21187482626943
-1,50288067241354
-1,82436243699759
1,7188049811892
0,27234155258127
-1,77542631542479
-0,573811088214498
2,13918573962387
-0,429408922160246
-0,271572982332165
0,299293902178113
-0,785797936943767
-1,44134282289844
-1,8258108296613
-1,36973708734289
1,82120506592275
0,103760144220665
1,05760567842246
-0,702542999360543
-1,30528866405339
1,191172106858
-0,743506778819785
-0,714849529886964
-2,4394604202021
-0,254311247316172
-1,08918917493528
-0,265446828537939
-0,573916972959955
-0,893318800615086
-0,10930819287351
-0,0330544895730542
0,129931937634147
-0,295626682177199
-0,41508357990952
1,14785056846598
0,147579248747674
-1,45002656060484
1,8949169995496
1,90153130987337
-0,953444217139496
-1,27102248161855
0,406197797032392
-0,286749910546302
-0,417003204267938
0,868336533890069
1,33477254028652
