-0,207913153		Столбец1			
0,65711933					-3
-0,926579401		Среднее	-0,020463227		-2,8
-0,568456342		Стандартная ошибка	0,009984319		-2,6
-1,082890783		Медиана	-0,016110275		-2,4
0,683057308		Мода	#Н/Д		-2,2
0,138547463		Стандартное отклонение	0,998431886		-2
-2,070022436		Дисперсия выборки	0,996866231		-1,8
-0,392433154		Эксцесс	-0,040197722		-1,6
0,386357707		Асимметричность	0,048716811		-1,4
-1,583301595		Интервал	7,641011062		-1,2
-1,322500287		Минимум	-3,686425572		-1
0,538418375		Максимум	3,95458549		-0,8
-1,708626734		Сумма	-204,632267		-0,6
-0,010263523		Счет	10000		-0,4
1,080625222					-0,2
0,862726677					0
1,008706396					0,2
-0,519748227					0,4
1,08300568					0,6
-2,015207093					0,8
2,236843893					1
0,598218994					1,2
2,002712613					1,4
1,55666968					1,6
0,225591318					1,8
-0,333695416					2
0,231228656					2,2
-0,098611842					2,4
-0,042502797					2,6
-0,147650167					2,8
0,645074422					3
0,193224833					
-0,410266468					
-0,8690017					
0,156532915					
-0,913640279					
-0,301212253					
-0,269461635					
0,867616503					
-0,159639635					
0,333651557					
0,930193694					
-0,841351991					
0,843534372					
-0,08771698					
1,192053992					
-0,162252118					
-0,474623209					
0,125010721					
-0,385731436					
-0,371659298					
1,919324829					
1,277169931					
0,28633949					
0,887157372					
1,034248993					
-0,642740468					
-1,39706809					
-1,232096056					
0,287607584					
-0,835616267					
-0,26514453					
1,213871987					
0,4901119					
-0,245658547					
-0,398793321					
-0,717883798					
0,765142703					
-0,695505224					
1,077420025					
0,299305955					
-0,461360269					
0,164643915					
-0,006421195					
-0,714415139					
1,394542997					
-0,246966076					
-0,421484348					
-0,363880505					
0,042734436					
-0,653293325					
0,236075982					
0,074073014					
0,274282059					
-0,51371403					
-1,051873598					
1,030571713					
1,372264918					
-1,811831254					
0,444365302					
-0,522021111					
-0,130249648					
-0,229481697					
1,035400479					
0,573938444					
-2,232968798					
0,840255113					
-0,218997679					
-0,289266307					
2,179155884					
-0,496646534					
-0,950452298					
0,076924246					
-0,043992242					
1,001326626					
-1,589345066					
-0,711622013					
0,686396738					
-0,57592295					
-1,514880244					
0,040625873					
-0,990266468					
1,206314384					
0,026586956					
0,439275635					
-0,533604838					
2,108925639					
-2,400629937					
-0,253087858					
-0,642344205					
0,411835441					
0,930858227					
-0,161048411					
0,169006615					
0,983862152					
0,660238895					
-0,690955534					
0,577316516					
0,032482865					
0,851010376					
0,496834919					
0,813710826					
1,643313313					
0,324730232					
-0,306164465					
-1,128190944					
1,531840386					
-1,069870639					
-0,834212043					
0,544757983					
-1,027666639					
-1,047651493					
1,189958026					
-0,533741017					
1,73221623					
0,182370099					
-0,106689125					
-0,809951713					
0,232066832					
-0,321356813					
1,651206659					
-0,692623612					
-1,642535986					
1,045624985					
-1,026576					
-0,331553648					
-0,707701507					
-1,11702678					
-0,290060385					
0,351677137					
2,482508578					
0,273012653					
-0,439476436					
1,164292259					
0,198323063					
0,493803588					
1,607860331					
-1,093414037					
-1,623440285					
-0,993164213					
-0,586136603					
-0,524379385					
-0,740720058					
-0,821555237					
0,112963087					
0,11782747					
0,114374379					
-1,125236859					
-1,781190477					
-0,254326893					
0,338910744					
-0,582393282					
-1,50286347					
1,082012647					
-0,885873835					
-2,419921307					
0,382494453					
-1,176737026					
1,514819211					
0,740990374					
-1,242656248					
1,214529014					
0,663934262					
0,191075348					
-1,328053747					
-2,128884114					
-0,12536806					
0,130889556					
0,879064475					
1,10805404					
0,391802703					
-1,081170552					
-0,002800599					
0,799280293					
-0,564423233					
0,300471107					
-0,610271468					
0,288081367					
1,07771764					
0,28847811					
-0,879466088					
-0,007927659					
-0,629029861					
1,132856784					
-0,462801124					
0,833788926					
-0,21111386					
-0,106015567					
-2,297190988					
1,341610344					
0,788153138					
-0,959519814					
-0,346061472					
-0,947413221					
-1,678335324					
0,256959024					
0,708589333					
-0,034210937					
0,032174574					
-0,118453496					
0,508407247					
2,107713294					
1,074501902					
0,648827008					
0,284009787					
-0,601976887					
0,145735154					
0,393192728					
0,9711582					
0,642509236					
0,875763432					
1,291892661					
0,603543392					
-1,034451373					
-0,790114796					
-0,21480144					
-0,279646688					
-0,142316549					
2,261946986					
-0,276712727					
0,379589989					
0,193094746					
0,215591943					
-0,966573103					
0,460668974					
0,259891819					
1,465357892					
-0,867150678					
0,494444484					
1,20349731					
-0,28104672					
0,549650458					
1,077002051					
0,347004303					
1,077834555					
0,399636939					
-0,62317048					
-0,705812654					
-2,031826762					
0,001508731					
1,883743241					
-0,186145829					
0,168969763					
-1,29518079					
0,994360968					
0,176931705					
-0,662339367					
0,756855358					
-1,774322433					
0,102995558					
0,741843894					
-1,492541097					
-1,461200647					
1,002576659					
-0,389186382					
0,058506308					
-1,201141149					
1,754275054					
-1,066965654					
-0,186749861					
1,548194681					
0,408194647					
-0,305581441					
0,399286565					
0,424613197					
-0,810171293					
1,169595279					
-0,560219844					
-0,303348549					
0,219454014					
0,353197429					
1,116693763					
-1,772168542					
0,453180415					
-1,470723342					
-0,002156906					
1,127013214					
1,770566102					
-0,338841789					
0,196494065					
-1,371017163					
-0,153507341					
-0,499188811					
-0,451934213					
1,135774624					
-0,169456746					
-0,217221891					
0,353942675					
0,161024273					
-1,768876263					
0,023099814					
-1,042811239					
0,551746412					
-0,242146897					
0,267905256					
-1,718479969					
1,330182229					
-1,93227843					
-1,656110816					
-1,522041958					
0,874795919					
0,607919424					
0,407449758					
0,446654635					
-0,593561753					
-0,515193492					
0,641841422					
0,268302952					
0,5685971					
0,66355355					
0,532064752					
-1,108445293					
2,237720667					
0,427447928					
0,931510048					
-0,55025089					
0,062328528					
-0,753175124					
1,19792177					
-1,47814095					
1,112013645					
0,885343795					
-1,127704681					
-0,102212569					
-0,795410456					
-1,202485458					
-0,440111069					
1,59558513					
-0,215934123					
-0,96620522					
0,074817014					
-0,223214206					
-0,361824807					
-0,485288671					
-0,464614078					
0,417532024					
0,973798093					
0,089264464					
-1,019184317					
-0,116563607					
0,081480026					
-0,595255805					
-0,742508482					
-1,332831077					
0,339108422					
0,316824883					
-0,057611903					
0,635815506					
-0,751346115					
0,623510615					
3,223149231					
-0,1305047					
-1,788353374					
-0,031086403					
-1,388139765					
-1,002021984					
-0,501295147					
0,217840059					
-0,301919495					
0,169771258					
-0,59813679					
-0,669850885					
-0,641290501					
-0,523722326					
3,021420016					
-1,22328405					
1,007184801					
-0,324441662					
0,125273958					
-0,831262048					
0,811712925					
0,105289532					
-0,251245606					
0,975461151					
-0,772679844					
-1,266071919					
0,202821558					
-0,34356072					
-0,785943369					
-0,846841878					
-1,337649999					
-0,259432698					
-2,500948544					
2,183670239					
0,480939373					
-1,27573621					
0,96287118					
1,124999134					
-0,097438003					
0,666043613					
-1,300622619					
0,13904296					
0,861636221					
1,69966842					
-0,770935077					
-0,481910408					
0,0934378					
-0,141576885					
0,610964448					
0,189064793					
0,818355658					
-1,074159224					
-0,967430969					
-0,491321187					
1,210947467					
1,216640384					
-0,243265485					
-0,132984692					
-0,105913211					
1,351576472					
-1,014005758					
0,453601837					
0,042751356					
1,763876063					
-1,580178016					
-0,640673009					
-0,178880526					
-1,355936842					
-0,267446969					
-1,607217647					
-1,18362145					
1,442237716					
0,94669157					
0,38660264					
-1,274646781					
-0,001733281					
0,494414646					
2,548914472					
0,325316116					
0,82579076					
0,712957329					
-0,902107734					
-0,555551666					
0,606619827					
0,423316384					
-0,90091627					
-0,702243544					
-0,648396944					
1,028239761					
-0,116275031					
0,007866197					
-0,749165615					
0,392651983					
1,65534719					
-1,984997084					
0,330632561					
-0,173227086					
0,075022105					
1,446866533					
0,368806076					
0,356355262					
-1,024831079					
-1,828912899					
0,427799802					
-0,819237111					
-2,461869608					
0,466365426					
-0,872391112					
-1,128003051					
1,197974886					
-2,148699593					
-0,395096694					
0,472416688					
-0,450712247					
-0,288966805					
1,179278092					
1,926602265					
1,878147313					
0,274665095					
0,440691656					
-0,586638684					
-1,103517554					
0,187111228					
-2,052783331					
1,27605632					
-0,807352592					
0,933603371					
0,532741324					
-0,77135015					
-0,775061597					
0,700399467					
-0,934067995					
1,02083865					
0,278491232					
1,50875974					
0,559766044					
2,244366375					
1,355976874					
-1,241226397					
-0,618272696					
1,046325678					
-0,619379764					
-0,032851737					
0,749449404					
0,107196605					
1,025877626					
0,41074581					
0,248454091					
-0,610090292					
1,312790881					
-1,231855196					
-0,381009535					
1,235817887					
0,531666531					
-0,716532856					
-0,068991249					
0,991528738					
1,148346426					
-0,186304931					
-1,258179507					
-0,558674425					
-0,1703052					
-0,60709132					
0,511730501					
-0,299545339					
-2,469462609					
0,382336921					
0,712123554					
0,241045415					
0,500922188					
-1,389213818					
1,457990289					
-0,08253709					
0,455220904					
-0,223270644					
-0,677170701					
-1,719408722					
1,099511428					
-1,220432873					
-0,94678081					
1,207641234					
0,453211507					
-1,874968382					
-1,491039776					
-2,089537619					
0,199001626					
1,524247356					
0,142867102					
0,494791495					
0,105362599					
-0,148710179					
0,487586947					
-0,834961764					
-0,014082421					
1,068087511					
0,688783667					
-0,485532022					
0,426734376					
-1,556058323					
-2,990487932					
1,447183936					
0,5640875					
-2,131980794					
0,110485944					
0,457233768					
-0,680910216					
1,174680054					
0,733769917					
1,153692291					
0,853659606					
-0,345646312					
-1,703134536					
-1,567193026					
-0,075645021					
0,477172936					
-1,445372417					
0,816168025					
0,876251701					
-1,290184373					
-0,321295711					
-1,93801377					
0,323456602					
-1,244752731					
2,580973103					
-0,495597795					
1,517766529					
-0,217524958					
1,199318444					
0,958888269					
-0,0076094					
2,482113996					
-0,511404046					
-1,933094145					
-0,477667171					
0,781905293					
-0,173984517					
-2,203977398					
-0,922388155					
0,785410759					
-0,839174751					
0,519851152					
-0,679136475					
-1,256638093					
-0,427890127					
-0,227345873					
-0,023888961					
0,357568309					
-0,522834488					
0,007348791					
1,276681					
-1,264554224					
0,221314708					
-2,213751766					
0,011945703					
0,363621811					
-0,389163191					
-0,011690701					
0,611379864					
-0,244602374					
0,436745119					
1,995000571					
1,03729248					
-0,381636021					
1,329395615					
1,171662334					
-0,354876099					
-0,524731652					
-1,059674783					
-0,850149385					
-0,573013872					
-0,565650451					
0,006024463					
0,444898708					
0,456742353					
0,449000593					
-0,262936023					
0,72657438					
-0,670083755					
0,319240938					
-0,818678603					
-0,424168404					
-1,074997826					
-0,42923198					
0,155650717					
-0,616986463					
0,81177177					
0,678178796					
-1,147626489					
0,182180211					
0,708281097					
0,11909431					
-1,371072116					
1,500752188					
-1,376308101					
-0,001986595					
-0,216671753					
-1,774129838					
-2,312039678					
-0,100142531					
-0,91406791					
1,050267811					
1,294054273					
1,162068935					
-1,592354446					
-0,307175935					
-0,076995212					
0,621767486					
-2,156765925					
-0,287897523					
-0,473854029					
0,115637708					
-1,042582409					
0,308506818					
-2,240291095					
-0,017692066					
1,559874697					
0,564319931					
0,818484408					
0,013950757					
-1,479209541					
-1,455082931					
1,668802191					
-0,245264284					
0,040795614					
-0,618827256					
0,170004374					
-1,834253895					
-0,050249857					
1,240282266					
0,31210267					
-1,81633137					
0,005459755					
